absolute_error_bytes,absolute_relative_error,allocator_environment,architecture,backend,compiler_accounted_bytes,compiler_alias_bytes,compiler_argument_bytes,compiler_output_bytes,compiler_temp_bytes,confidence,configuration,device,device_id,device_kind,dtype,equations,error_fraction_of_target,error_message,family,jax_device_memory_limit_bytes,jax_version,jaxlib_version,name,nested_constructs,os,physical_device_memory_bytes,platform,primitive_counts,python_version,signed_error_bytes,signed_relative_error,size_bucket,static_compiler_ratio,static_overpredicts,static_peak_bytes,static_shortfall_bytes,static_underpredicts,status,target_budget_bytes
1048576,0.034482758620689655,"{'XLA_PYTHON_CLIENT_PREALLOCATE': 'false', 'XLA_CLIENT_MEM_FRACTION': None, 'XLA_PYTHON_CLIENT_MEM_FRACTION': None, 'XLA_PYTHON_CLIENT_ALLOCATOR': None, 'TF_GPU_ALLOCATOR': None}",x86_64,gpu,30408704,0,27262976,1048576,2097152,structural,"{""batch"": 256, ""depth"": 2, ""width"": 2048}",cuda:0,0,NVIDIA GeForce RTX 3050 Laptop GPU,float32,3,0.0003255208333333333,,mlp,3221225472,0.11.0,0.11.0,mlp-b256-w2048-d2-float32,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,4294967296,gpu,"{""dot_general"": 2, ""tanh"": 1}",3.12.3,-1048576,-0.034482758620689655,10-100 MiB,0.9655172413793104,False,29360128,1048576,True,ok,3221225472
6291456,0.08571428571428572,"{'XLA_PYTHON_CLIENT_PREALLOCATE': 'false', 'XLA_CLIENT_MEM_FRACTION': None, 'XLA_PYTHON_CLIENT_MEM_FRACTION': None, 'XLA_PYTHON_CLIENT_ALLOCATOR': None, 'TF_GPU_ALLOCATOR': None}",x86_64,gpu,73400320,0,62914560,2097152,8388608,structural,"{""batch"": 512, ""depth"": 4, ""width"": 2048}",cuda:0,0,NVIDIA GeForce RTX 3050 Laptop GPU,float32,7,0.001953125,,mlp,3221225472,0.11.0,0.11.0,mlp-b512-w2048-d4-float32,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,4294967296,gpu,"{""dot_general"": 4, ""tanh"": 3}",3.12.3,-6291456,-0.08571428571428572,10-100 MiB,0.9142857142857143,False,67108864,6291456,True,ok,3221225472
25165824,0.08571428571428572,"{'XLA_PYTHON_CLIENT_PREALLOCATE': 'false', 'XLA_CLIENT_MEM_FRACTION': None, 'XLA_PYTHON_CLIENT_MEM_FRACTION': None, 'XLA_PYTHON_CLIENT_ALLOCATOR': None, 'TF_GPU_ALLOCATOR': None}",x86_64,gpu,293601280,0,251658240,8388608,33554432,structural,"{""batch"": 1024, ""depth"": 4, ""width"": 4096}",cuda:0,0,NVIDIA GeForce RTX 3050 Laptop GPU,float32,7,0.0078125,,mlp,3221225472,0.11.0,0.11.0,mlp-b1024-w4096-d4-float32,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,4294967296,gpu,"{""dot_general"": 4, ""tanh"": 3}",3.12.3,-25165824,-0.08571428571428572,100-500 MiB,0.9142857142857143,False,268435456,25165824,True,ok,3221225472
1032192,0.0546875,"{'XLA_PYTHON_CLIENT_PREALLOCATE': 'false', 'XLA_CLIENT_MEM_FRACTION': None, 'XLA_PYTHON_CLIENT_MEM_FRACTION': None, 'XLA_PYTHON_CLIENT_ALLOCATOR': None, 'TF_GPU_ALLOCATOR': None}",x86_64,gpu,18874368,0,1048576,1048576,16777216,structural,"{""batch"": 1, ""head_dim"": 64, ""heads"": 8, ""sequence"": 512}",cuda:0,0,NVIDIA GeForce RTX 3050 Laptop GPU,float32,16,0.0003204345703125,,attention,3221225472,0.11.0,0.11.0,attention-b1-h8-s512-d64-float32,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,4294967296,gpu,"{""broadcast_in_dim"": 2, ""div"": 2, ""dot_general"": 2, ""exp"": 1, ""max"": 1, ""reduce_max"": 1, ""reduce_sum"": 1, ""reshape"": 2, ""sqrt"": 1, ""stop_gradient"": 1, ""sub"": 1, ""transpose"": 1}",3.12.3,-1032192,-0.0546875,10-100 MiB,0.9453125,False,17842176,1032192,True,ok,3221225472
2064384,0.028952205882352942,"{'XLA_PYTHON_CLIENT_PREALLOCATE': 'false', 'XLA_CLIENT_MEM_FRACTION': None, 'XLA_PYTHON_CLIENT_MEM_FRACTION': None, 'XLA_PYTHON_CLIENT_ALLOCATOR': None, 'TF_GPU_ALLOCATOR': None}",x86_64,gpu,71303168,0,2097152,2097152,67108864,structural,"{""batch"": 1, ""head_dim"": 64, ""heads"": 8, ""sequence"": 1024}",cuda:0,0,NVIDIA GeForce RTX 3050 Laptop GPU,float32,16,0.000640869140625,,attention,3221225472,0.11.0,0.11.0,attention-b1-h8-s1024-d64-float32,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,4294967296,gpu,"{""broadcast_in_dim"": 2, ""div"": 2, ""dot_general"": 2, ""exp"": 1, ""max"": 1, ""reduce_max"": 1, ""reduce_sum"": 1, ""reshape"": 2, ""sqrt"": 1, ""stop_gradient"": 1, ""sub"": 1, ""transpose"": 1}",3.12.3,-2064384,-0.028952205882352942,10-100 MiB,0.9710477941176471,False,69238784,2064384,True,ok,3221225472
4128768,0.014914772727272728,"{'XLA_PYTHON_CLIENT_PREALLOCATE': 'false', 'XLA_CLIENT_MEM_FRACTION': None, 'XLA_PYTHON_CLIENT_MEM_FRACTION': None, 'XLA_PYTHON_CLIENT_ALLOCATOR': None, 'TF_GPU_ALLOCATOR': None}",x86_64,gpu,276824064,0,4194304,4194304,268435456,structural,"{""batch"": 1, ""head_dim"": 64, ""heads"": 8, ""sequence"": 2048}",cuda:0,0,NVIDIA GeForce RTX 3050 Laptop GPU,float32,16,0.00128173828125,,attention,3221225472,0.11.0,0.11.0,attention-b1-h8-s2048-d64-float32,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,4294967296,gpu,"{""broadcast_in_dim"": 2, ""div"": 2, ""dot_general"": 2, ""exp"": 1, ""max"": 1, ""reduce_max"": 1, ""reduce_sum"": 1, ""reshape"": 2, ""sqrt"": 1, ""stop_gradient"": 1, ""sub"": 1, ""transpose"": 1}",3.12.3,-4128768,-0.014914772727272728,100-500 MiB,0.9850852272727273,False,272695296,4128768,True,ok,3221225472
8257536,0.007572115384615385,"{'XLA_PYTHON_CLIENT_PREALLOCATE': 'false', 'XLA_CLIENT_MEM_FRACTION': None, 'XLA_PYTHON_CLIENT_MEM_FRACTION': None, 'XLA_PYTHON_CLIENT_ALLOCATOR': None, 'TF_GPU_ALLOCATOR': None}",x86_64,gpu,1090519040,0,8388608,8388608,1073741824,structural,"{""batch"": 1, ""head_dim"": 64, ""heads"": 8, ""sequence"": 4096}",cuda:0,0,NVIDIA GeForce RTX 3050 Laptop GPU,float32,16,0.0025634765625,,attention,3221225472,0.11.0,0.11.0,attention-b1-h8-s4096-d64-float32,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,4294967296,gpu,"{""broadcast_in_dim"": 2, ""div"": 2, ""dot_general"": 2, ""exp"": 1, ""max"": 1, ""reduce_max"": 1, ""reduce_sum"": 1, ""reshape"": 2, ""sqrt"": 1, ""stop_gradient"": 1, ""sub"": 1, ""transpose"": 1}",3.12.3,-8257536,-0.007572115384615385,>1 GiB,0.9924278846153847,False,1082261504,8257536,True,ok,3221225472
16384,0.0006009615384615385,"{'XLA_PYTHON_CLIENT_PREALLOCATE': 'false', 'XLA_CLIENT_MEM_FRACTION': None, 'XLA_PYTHON_CLIENT_MEM_FRACTION': None, 'XLA_PYTHON_CLIENT_ALLOCATOR': None, 'TF_GPU_ALLOCATOR': None}",x86_64,gpu,27262976,0,9437184,1048576,16777216,structural,"{""heads"": 8, ""sequence"": 512, ""width"": 512}",cuda:0,0,NVIDIA GeForce RTX 3050 Laptop GPU,float32,21,5.086263020833333e-06,,transformer,3221225472,0.11.0,0.11.0,transformer-s512-w512-float32,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,4294967296,gpu,"{""add"": 2, ""broadcast_in_dim"": 2, ""div"": 2, ""dot_general"": 4, ""exp"": 1, ""max"": 1, ""reduce_max"": 1, ""reduce_sum"": 1, ""reshape"": 2, ""sqrt"": 1, ""stop_gradient"": 1, ""sub"": 1, ""tanh"": 1, ""transpose"": 1}",3.12.3,16384,0.0006009615384615385,10-100 MiB,1.0006009615384615,True,27279360,0,False,ok,3221225472
524304,0.40000610342249415,"{'XLA_PYTHON_CLIENT_PREALLOCATE': 'false', 'XLA_CLIENT_MEM_FRACTION': None, 'XLA_PYTHON_CLIENT_MEM_FRACTION': None, 'XLA_PYTHON_CLIENT_ALLOCATOR': None, 'TF_GPU_ALLOCATOR': None}",x86_64,gpu,1310740,0,393216,262164,655360,structural,"{""batch"": 128, ""width"": 256}",cuda:0,0,NVIDIA GeForce RTX 3050 Laptop GPU,float32,15,0.00016276538372039795,,autodiff,3221225472,0.11.0,0.11.0,autodiff-b128-w256-float32,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,4294967296,gpu,"{""add_any"": 1, ""broadcast_in_dim"": 1, ""div"": 2, ""dot_general"": 2, ""integer_pow"": 1, ""mul"": 4, ""reduce_sum"": 1, ""sub"": 1, ""tanh"": 1, ""transpose"": 1}",3.12.3,-524304,-0.40000610342249415,<10 MiB,0.5999938965775058,False,786436,524304,True,ok,3221225472
16,5.086230683449532e-06,"{'XLA_PYTHON_CLIENT_PREALLOCATE': 'false', 'XLA_CLIENT_MEM_FRACTION': None, 'XLA_PYTHON_CLIENT_MEM_FRACTION': None, 'XLA_PYTHON_CLIENT_ALLOCATOR': None, 'TF_GPU_ALLOCATOR': None}",x86_64,gpu,3145748,0,1572864,1048596,524288,structural,"{""batch"": 256, ""width"": 512}",cuda:0,0,NVIDIA GeForce RTX 3050 Laptop GPU,float32,15,4.967053731282552e-09,,autodiff,3221225472,0.11.0,0.11.0,autodiff-b256-w512-float32,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,4294967296,gpu,"{""add_any"": 1, ""broadcast_in_dim"": 1, ""div"": 2, ""dot_general"": 2, ""integer_pow"": 1, ""mul"": 4, ""reduce_sum"": 1, ""sub"": 1, ""tanh"": 1, ""transpose"": 1}",3.12.3,-16,-5.086230683449532e-06,<10 MiB,0.9999949137693166,False,3145732,16,True,ok,3221225472
4152,0.00021983705372601568,"{'XLA_PYTHON_CLIENT_PREALLOCATE': 'false', 'XLA_CLIENT_MEM_FRACTION': None, 'XLA_PYTHON_CLIENT_MEM_FRACTION': None, 'XLA_PYTHON_CLIENT_ALLOCATOR': None, 'TF_GPU_ALLOCATOR': None}",x86_64,gpu,18886716,0,9443328,6297644,3145744,structural,"{""batch"": 512, ""width"": 1024}",cuda:0,0,NVIDIA GeForce RTX 3050 Laptop GPU,float32,38,1.2889504432678223e-06,,training,3221225472,0.11.0,0.11.0,training-b512-w1024-float32,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,4294967296,gpu,"{""add"": 2, ""add_any"": 1, ""broadcast_in_dim"": 3, ""div"": 2, ""dot_general"": 5, ""integer_pow"": 1, ""mul"": 8, ""reduce_sum"": 5, ""reshape"": 2, ""sub"": 6, ""tanh"": 1, ""transpose"": 2}",3.12.3,-4152,-0.00021983705372601568,10-100 MiB,0.999780162946274,False,18882564,4152,True,ok,3221225472
0,0.0,"{'XLA_PYTHON_CLIENT_PREALLOCATE': 'false', 'XLA_CLIENT_MEM_FRACTION': None, 'XLA_PYTHON_CLIENT_MEM_FRACTION': None, 'XLA_PYTHON_CLIENT_ALLOCATOR': None, 'TF_GPU_ALLOCATOR': None}",x86_64,gpu,16777216,0,8388608,8388608,0,structural,"{""depth"": 1, ""shape"": [2048, 2048]}",cuda:0,0,NVIDIA GeForce RTX 3050 Laptop GPU,float16,5,0.0,,elementwise,3221225472,0.11.0,0.11.0,elementwise-d1-2048-float16,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,4294967296,gpu,"{""add"": 1, ""exp"": 1, ""mul"": 1, ""sin"": 1, ""tanh"": 1}",3.12.3,0,0.0,10-100 MiB,1.0,False,16777216,0,False,ok,3221225472
0,0.0,"{'XLA_PYTHON_CLIENT_PREALLOCATE': 'false', 'XLA_CLIENT_MEM_FRACTION': None, 'XLA_PYTHON_CLIENT_MEM_FRACTION': None, 'XLA_PYTHON_CLIENT_ALLOCATOR': None, 'TF_GPU_ALLOCATOR': None}",x86_64,gpu,67108864,0,33554432,33554432,0,structural,"{""depth"": 1, ""shape"": [4096, 4096]}",cuda:0,0,NVIDIA GeForce RTX 3050 Laptop GPU,float16,5,0.0,,elementwise,3221225472,0.11.0,0.11.0,elementwise-d1-4096-float16,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,4294967296,gpu,"{""add"": 1, ""exp"": 1, ""mul"": 1, ""sin"": 1, ""tanh"": 1}",3.12.3,0,0.0,10-100 MiB,1.0,False,67108864,0,False,ok,3221225472
0,0.0,"{'XLA_PYTHON_CLIENT_PREALLOCATE': 'false', 'XLA_CLIENT_MEM_FRACTION': None, 'XLA_PYTHON_CLIENT_MEM_FRACTION': None, 'XLA_PYTHON_CLIENT_ALLOCATOR': None, 'TF_GPU_ALLOCATOR': None}",x86_64,gpu,16777216,0,8388608,8388608,0,structural,"{""depth"": 8, ""shape"": [2048, 2048]}",cuda:0,0,NVIDIA GeForce RTX 3050 Laptop GPU,float16,40,0.0,,elementwise,3221225472,0.11.0,0.11.0,elementwise-d8-2048-float16,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,4294967296,gpu,"{""add"": 8, ""exp"": 8, ""mul"": 8, ""sin"": 8, ""tanh"": 8}",3.12.3,0,0.0,10-100 MiB,1.0,False,16777216,0,False,ok,3221225472
0,0.0,"{'XLA_PYTHON_CLIENT_PREALLOCATE': 'false', 'XLA_CLIENT_MEM_FRACTION': None, 'XLA_PYTHON_CLIENT_MEM_FRACTION': None, 'XLA_PYTHON_CLIENT_ALLOCATOR': None, 'TF_GPU_ALLOCATOR': None}",x86_64,gpu,67108864,0,33554432,33554432,0,structural,"{""depth"": 8, ""shape"": [4096, 4096]}",cuda:0,0,NVIDIA GeForce RTX 3050 Laptop GPU,float16,40,0.0,,elementwise,3221225472,0.11.0,0.11.0,elementwise-d8-4096-float16,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,4294967296,gpu,"{""add"": 8, ""exp"": 8, ""mul"": 8, ""sin"": 8, ""tanh"": 8}",3.12.3,0,0.0,10-100 MiB,1.0,False,67108864,0,False,ok,3221225472
0,0.0,"{'XLA_PYTHON_CLIENT_PREALLOCATE': 'false', 'XLA_CLIENT_MEM_FRACTION': None, 'XLA_PYTHON_CLIENT_MEM_FRACTION': None, 'XLA_PYTHON_CLIENT_ALLOCATOR': None, 'TF_GPU_ALLOCATOR': None}",x86_64,gpu,16777216,0,8388608,8388608,0,structural,"{""depth"": 16, ""shape"": [2048, 2048]}",cuda:0,0,NVIDIA GeForce RTX 3050 Laptop GPU,float16,80,0.0,,elementwise,3221225472,0.11.0,0.11.0,elementwise-d16-2048-float16,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,4294967296,gpu,"{""add"": 16, ""exp"": 16, ""mul"": 16, ""sin"": 16, ""tanh"": 16}",3.12.3,0,0.0,10-100 MiB,1.0,False,16777216,0,False,ok,3221225472
0,0.0,"{'XLA_PYTHON_CLIENT_PREALLOCATE': 'false', 'XLA_CLIENT_MEM_FRACTION': None, 'XLA_PYTHON_CLIENT_MEM_FRACTION': None, 'XLA_PYTHON_CLIENT_ALLOCATOR': None, 'TF_GPU_ALLOCATOR': None}",x86_64,gpu,67108864,0,33554432,33554432,0,structural,"{""depth"": 16, ""shape"": [4096, 4096]}",cuda:0,0,NVIDIA GeForce RTX 3050 Laptop GPU,float16,80,0.0,,elementwise,3221225472,0.11.0,0.11.0,elementwise-d16-4096-float16,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,4294967296,gpu,"{""add"": 16, ""exp"": 16, ""mul"": 16, ""sin"": 16, ""tanh"": 16}",3.12.3,0,0.0,10-100 MiB,1.0,False,67108864,0,False,ok,3221225472
0,0.0,"{'XLA_PYTHON_CLIENT_PREALLOCATE': 'false', 'XLA_CLIENT_MEM_FRACTION': None, 'XLA_PYTHON_CLIENT_MEM_FRACTION': None, 'XLA_PYTHON_CLIENT_ALLOCATOR': None, 'TF_GPU_ALLOCATOR': None}",x86_64,gpu,18874368,0,16777216,2097152,0,structural,"{""k"": 4096, ""m"": 1024, ""n"": 1024}",cuda:0,0,NVIDIA GeForce RTX 3050 Laptop GPU,float16,1,0.0,,matmul,3221225472,0.11.0,0.11.0,matmul-1024x4096x1024-float16,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,4294967296,gpu,"{""dot_general"": 1}",3.12.3,0,0.0,10-100 MiB,1.0,False,18874368,0,False,ok,3221225472
0,0.0,"{'XLA_PYTHON_CLIENT_PREALLOCATE': 'false', 'XLA_CLIENT_MEM_FRACTION': None, 'XLA_PYTHON_CLIENT_MEM_FRACTION': None, 'XLA_PYTHON_CLIENT_ALLOCATOR': None, 'TF_GPU_ALLOCATOR': None}",x86_64,gpu,25165824,0,16777216,8388608,0,structural,"{""k"": 2048, ""m"": 2048, ""n"": 2048}",cuda:0,0,NVIDIA GeForce RTX 3050 Laptop GPU,float16,1,0.0,,matmul,3221225472,0.11.0,0.11.0,matmul-2048x2048x2048-float16,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,4294967296,gpu,"{""dot_general"": 1}",3.12.3,0,0.0,10-100 MiB,1.0,False,25165824,0,False,ok,3221225472
33554432,2.0,"{'XLA_PYTHON_CLIENT_PREALLOCATE': 'false', 'XLA_CLIENT_MEM_FRACTION': None, 'XLA_PYTHON_CLIENT_MEM_FRACTION': None, 'XLA_PYTHON_CLIENT_ALLOCATOR': None, 'TF_GPU_ALLOCATOR': None}",x86_64,gpu,16777216,0,8388608,8388608,0,structural,"{""depth"": 4, ""shape"": [2048, 2048]}",cuda:0,0,NVIDIA GeForce RTX 3050 Laptop GPU,float16,8,0.010416666666666666,,residual,3221225472,0.11.0,0.11.0,residual-d4-2048-float16,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,4294967296,gpu,"{""add"": 4, ""tanh"": 4}",3.12.3,33554432,2.0,10-100 MiB,3.0,True,50331648,0,False,ok,3221225472
